customer_id,age,age_group,gender,category,purchase_amount_(usd),location,season,review_rating,subscription_status,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,frequency_score,dependency_score,dependency_segment,customer_value_score,value_tier,behavioral_loyalty_score,relationship_loyalty_score,loyalty_score,loyalty_segment,satisfaction_flag,rating_segment,high_promo_user
3603,58,55+,Female,Clothing,36,Wyoming,Summer,3.3,0,0,0,40,Debit Card,Quarterly,4.0,0.0,Loyal Customer,0.49795918367346936,Medium Value,0.41836734693877553,0.38857142857142857,0.38857142857142857,Potential Loyalist,0,Satisfied,0
3604,45,36-45,Female,Clothing,51,Louisiana,Spring,2.7,0,0,0,5,Cash,Weekly,10.0,0.0,Loyal Customer,0.23456632653061227,Very Low Value,0.4326530612244898,0.1066964285714286,0.1066964285714286,At Risk,0,Unsatisfied,0
3605,63,55+,Female,Clothing,86,Louisiana,Fall,3.3,0,0,0,17,Debit Card,Annually,2.0,0.0,Loyal Customer,0.5757653061224489,Medium Value,0.13061224489795917,0.31803571428571425,0.31803571428571425,Potential Loyalist,0,Satisfied,0
3606,68,55+,Female,Clothing,41,Alabama,Fall,4.3,0,0,0,36,Bank Transfer,Every 3 Months,,0.0,Loyal Customer,0.48839285714285713,Low Value,,0.46937499999999993,0.46937499999999993,Loyal,1,Satisfied,0
3607,41,36-45,Female,Footwear,90,Minnesota,Fall,4.8,0,0,0,41,Venmo,Annually,2.0,0.0,Loyal Customer,0.8456632653061225,High Value,0.32653061224489793,0.6469642857142855,0.6469642857142855,Champion,1,Highly Satisfied,0
3608,50,46-55,Female,Accessories,93,New Mexico,Fall,3.3,0,0,0,20,Venmo,Bi-Weekly,,0.0,Loyal Customer,0.6501275510204082,High Value,,0.3525892857142857,0.3525892857142857,Potential Loyalist,0,Satisfied,0
3609,24,18-25,Female,Accessories,56,Tennessee,Fall,4.3,0,0,0,2,Cash,Every 3 Months,,0.0,Loyal Customer,0.2352040816326531,Very Low Value,,0.25464285714285717,0.25464285714285717,At Risk,1,Satisfied,0
3610,21,18-25,Female,Clothing,39,New Mexico,Summer,3.0,0,0,0,31,Debit Card,Monthly,6.0,0.0,Loyal Customer,0.4248724489795918,Low Value,0.4448979591836735,0.2999107142857143,0.2999107142857143,At Risk,0,Satisfied,0
3611,18,18-25,Female,Outerwear,86,Texas,Fall,4.8,0,0,0,23,Bank Transfer,Fortnightly,8.0,0.0,Loyal Customer,0.6369897959183672,Medium Value,0.4795918367346939,0.5108928571428571,0.5108928571428571,Loyal,1,Highly Satisfied,0
3612,63,55+,Female,Clothing,82,Washington,Spring,2.9,0,0,0,30,Credit Card,Annually,2.0,0.0,Loyal Customer,0.6834183673469387,High Value,0.23673469387755097,0.3633928571428571,0.3633928571428571,Potential Loyalist,0,Unsatisfied,0
3613,47,46-55,Female,Footwear,29,Michigan,Summer,3.6,0,0,0,26,Cash,Every 3 Months,,0.0,Loyal Customer,0.3113520408163265,Very Low Value,,0.3054464285714286,0.3054464285714286,At Risk,0,Satisfied,0
3614,58,55+,Female,Accessories,27,Minnesota,Fall,3.5,0,0,0,40,Venmo,Annually,2.0,0.0,Loyal Customer,0.44170918367346934,Low Value,0.3183673469387755,0.39169642857142856,0.39169642857142856,Potential Loyalist,0,Satisfied,0
3615,46,46-55,Female,Accessories,25,Delaware,Spring,4.7,0,0,0,19,Bank Transfer,Annually,2.0,0.0,Loyal Customer,0.21492346938775508,Very Low Value,0.14693877551020407,0.3579464285714286,0.3579464285714286,Potential Loyalist,1,Highly Satisfied,0
3616,35,26-35,Female,Clothing,31,California,Winter,4.4,0,0,0,4,Credit Card,Monthly,6.0,0.0,Loyal Customer,0.0993622448979592,Very Low Value,0.22448979591836737,0.2320535714285715,0.2320535714285715,At Risk,1,Satisfied,0
3617,42,36-45,Female,Clothing,23,Wisconsin,Winter,3.3,0,0,0,33,Debit Card,Fortnightly,8.0,0.0,Loyal Customer,0.3452806122448979,Very Low Value,0.5612244897959184,0.31419642857142854,0.31419642857142854,Potential Loyalist,0,Satisfied,0
3618,48,46-55,Female,Accessories,47,Kentucky,Fall,4.3,0,0,0,29,Debit Card,Monthly,6.0,0.0,Loyal Customer,0.4544642857142857,Low Value,0.4285714285714286,0.43062500000000004,0.43062500000000004,Potential Loyalist,1,Satisfied,0
3619,28,26-35,Female,Accessories,67,Nevada,Fall,4.0,0,0,0,47,PayPal,Bi-Weekly,,0.0,Loyal Customer,0.7631377551020408,High Value,,0.5666964285714285,0.5666964285714285,Champion,1,Satisfied,0
3620,44,36-45,Female,Accessories,75,North Carolina,Winter,4.9,0,0,0,50,Venmo,Weekly,10.0,0.0,Loyal Customer,0.84375,High Value,0.8,0.6931250000000001,0.6931250000000001,Champion,1,Highly Satisfied,0
3621,60,55+,Female,Footwear,82,Louisiana,Summer,2.9,0,0,0,28,Credit Card,Fortnightly,8.0,0.0,Loyal Customer,0.6630102040816327,High Value,0.5204081632653061,0.34910714285714284,0.34910714285714284,Potential Loyalist,0,Unsatisfied,0
3622,38,36-45,Female,Footwear,32,New Jersey,Summer,4.0,0,0,0,5,Cash,Fortnightly,8.0,0.0,Loyal Customer,0.11581632653061225,Very Low Value,0.33265306122448984,0.2010714285714286,0.2010714285714286,At Risk,1,Satisfied,0
3623,46,46-55,Female,Clothing,41,Wisconsin,Fall,4.3,0,0,0,12,Credit Card,Annually,2.0,0.0,Loyal Customer,0.24349489795918372,Very Low Value,0.08979591836734695,0.29794642857142856,0.29794642857142856,At Risk,1,Satisfied,0
3624,39,36-45,Female,Accessories,89,Arkansas,Winter,2.7,0,0,0,4,PayPal,Weekly,10.0,0.0,Loyal Customer,0.4618622448979592,Low Value,0.4244897959183674,0.17080357142857144,0.17080357142857144,At Risk,0,Unsatisfied,0
3625,22,18-25,Female,Accessories,82,Texas,Fall,5.0,0,0,0,22,Bank Transfer,Bi-Weekly,,0.0,Loyal Customer,0.6017857142857144,Medium Value,,0.51625,0.51625,Loyal,1,Highly Satisfied,0
3626,44,36-45,Female,Accessories,99,Illinois,Winter,4.4,0,0,0,32,PayPal,Weekly,10.0,0.0,Loyal Customer,0.8100765306122448,High Value,0.653061224489796,0.5595535714285715,0.5595535714285715,Loyal,1,Satisfied,0
3627,69,55+,Female,Clothing,98,Mississippi,Fall,3.5,0,0,0,32,Venmo,Quarterly,4.0,0.0,Loyal Customer,0.803826530612245,High Value,0.35306122448979593,0.4676785714285714,0.4676785714285714,Loyal,0,Satisfied,0
3628,39,36-45,Female,Accessories,54,Delaware,Winter,3.3,0,0,0,48,Cash,Every 3 Months,,0.0,Loyal Customer,0.6920918367346939,High Value,,0.4794642857142857,0.4794642857142857,Loyal,0,Satisfied,0
3629,53,46-55,Female,Clothing,88,Georgia,Summer,3.8,0,0,0,35,Credit Card,Monthly,6.0,0.0,Loyal Customer,0.7719387755102041,High Value,0.4775510204081632,0.5003571428571427,0.5003571428571427,Loyal,0,Satisfied,0
3630,52,46-55,Female,Clothing,43,Kansas,Summer,4.5,0,0,0,44,Debit Card,Fortnightly,8.0,0.0,Loyal Customer,0.5825255102040816,Medium Value,0.6510204081632653,0.5502678571428571,0.5502678571428571,Loyal,1,Highly Satisfied,0
3631,65,55+,Female,Accessories,73,Oklahoma,Winter,4.8,0,0,0,29,Cash,Weekly,10.0,0.0,Loyal Customer,0.6169642857142857,Medium Value,0.6285714285714286,0.5293749999999999,0.5293749999999999,Loyal,1,Highly Satisfied,0
3632,48,46-55,Female,Accessories,50,New Jersey,Fall,2.9,0,0,0,26,Credit Card,Monthly,6.0,0.0,Loyal Customer,0.4426020408163265,Low Value,0.4040816326530612,0.2748214285714285,0.2748214285714285,At Risk,0,Unsatisfied,0
3633,27,26-35,Female,Footwear,73,Utah,Spring,3.2,0,0,0,3,Debit Card,Quarterly,4.0,0.0,Loyal Customer,0.3516581632653062,Low Value,0.1163265306122449,0.18366071428571434,0.18366071428571434,At Risk,0,Satisfied,0
3634,39,36-45,Female,Accessories,51,Montana,Spring,2.8,0,0,0,1,Bank Transfer,Bi-Weekly,,0.0,Loyal Customer,0.19375000000000003,Very Low Value,,0.08812499999999998,0.08812499999999998,At Risk,0,Unsatisfied,0
3635,59,55+,Female,Clothing,22,Ohio,Winter,3.3,0,0,0,17,PayPal,Annually,2.0,0.0,Loyal Customer,0.17576530612244898,Very Low Value,0.13061224489795917,0.1980357142857143,0.1980357142857143,At Risk,0,Satisfied,0
3636,52,46-55,Female,Footwear,32,Colorado,Fall,3.3,0,0,0,17,Credit Card,Fortnightly,8.0,0.0,Loyal Customer,0.23826530612244898,Very Low Value,0.43061224489795924,0.21678571428571428,0.21678571428571428,At Risk,0,Satisfied,0
3637,50,46-55,Female,Footwear,38,California,Summer,4.2,0,0,0,36,Cash,Weekly,10.0,0.0,Loyal Customer,0.46964285714285714,Low Value,0.6857142857142857,0.45375,0.45375,Loyal,1,Satisfied,0
3638,32,26-35,Female,Footwear,66,Utah,Winter,3.6,0,0,0,32,Credit Card,Fortnightly,8.0,0.0,Loyal Customer,0.6038265306122449,Medium Value,0.5530612244897959,0.4176785714285714,0.4176785714285714,Potential Loyalist,0,Satisfied,0
3639,40,36-45,Female,Accessories,20,Kansas,Spring,4.6,0,0,0,50,PayPal,Bi-Weekly,,0.0,Loyal Customer,0.5,Medium Value,,0.5599999999999999,0.5599999999999999,Loyal,1,Highly Satisfied,0
3640,26,26-35,Female,Outerwear,44,Illinois,Summer,3.6,0,0,0,39,Venmo,Annually,2.0,0.0,Loyal Customer,0.5377551020408162,Medium Value,0.310204081632653,0.4264285714285714,0.4264285714285714,Potential Loyalist,0,Satisfied,0
3641,47,46-55,Female,Accessories,31,Minnesota,Spring,4.0,0,0,0,17,PayPal,Monthly,6.0,0.0,Loyal Customer,0.23201530612244897,Very Low Value,0.33061224489795915,0.2849107142857143,0.2849107142857143,At Risk,1,Satisfied,0
3642,51,46-55,Female,Outerwear,45,New York,Fall,2.7,0,0,0,39,Bank Transfer,Every 3 Months,,0.0,Loyal Customer,0.5440051020408163,Medium Value,,0.33830357142857137,0.33830357142857137,Potential Loyalist,0,Unsatisfied,0
3643,47,46-55,Female,Clothing,71,Arizona,Summer,4.4,0,0,0,5,PayPal,Annually,2.0,0.0,Loyal Customer,0.35956632653061227,Low Value,0.03265306122448979,0.31419642857142865,0.31419642857142865,Potential Loyalist,1,Satisfied,0
3644,53,46-55,Female,Accessories,96,Tennessee,Fall,3.2,0,0,0,47,Debit Card,Annually,2.0,0.0,Loyal Customer,0.9443877551020409,High Value,0.37551020408163266,0.5410714285714286,0.5410714285714286,Loyal,0,Satisfied,0
3645,35,26-35,Female,Clothing,32,Arkansas,Winter,2.6,0,0,0,18,Venmo,Weekly,10.0,0.0,Loyal Customer,0.24846938775510202,Very Low Value,0.5387755102040817,0.1539285714285714,0.1539285714285714,At Risk,0,Unsatisfied,0
3646,38,36-45,Female,Accessories,90,Colorado,Summer,3.4,0,0,0,31,Credit Card,Every 3 Months,,0.0,Loyal Customer,0.7436224489795917,High Value,,0.43553571428571425,0.43553571428571425,Loyal,0,Satisfied,0
3647,69,55+,Female,Accessories,68,Nevada,Spring,5.0,0,0,0,39,Debit Card,Fortnightly,8.0,0.0,Loyal Customer,0.6877551020408164,High Value,0.610204081632653,0.6114285714285713,0.6114285714285713,Champion,1,Highly Satisfied,0
3648,47,46-55,Female,Clothing,45,Kansas,Winter,2.9,0,0,0,12,Bank Transfer,Weekly,10.0,0.0,Loyal Customer,0.2684948979591837,Very Low Value,0.489795918367347,0.16544642857142855,0.16544642857142855,At Risk,0,Unsatisfied,0
3649,31,26-35,Female,Clothing,67,New York,Winter,5.0,0,0,0,45,Cash,Bi-Weekly,,0.0,Loyal Customer,0.7427295918367347,High Value,,0.6524107142857143,0.6524107142857143,Champion,1,Highly Satisfied,0
3650,68,55+,Female,Clothing,57,Minnesota,Fall,4.4,0,0,0,33,Credit Card,Fortnightly,8.0,0.0,Loyal Customer,0.5577806122448979,Medium Value,0.5612244897959184,0.4879464285714286,0.4879464285714286,Loyal,1,Satisfied,0
3651,51,46-55,Female,Clothing,60,Ohio,Summer,3.5,0,0,0,3,PayPal,Annually,2.0,0.0,Loyal Customer,0.27040816326530615,Very Low Value,0.0163265306122449,0.18928571428571433,0.18928571428571433,At Risk,0,Satisfied,0
3652,20,18-25,Female,Accessories,32,Arizona,Spring,3.8,0,0,0,5,Venmo,Every 3 Months,,0.0,Loyal Customer,0.11581632653061225,Very Low Value,,0.18107142857142858,0.18107142857142858,At Risk,0,Satisfied,0
3653,27,26-35,Female,Accessories,29,Kentucky,Fall,3.8,0,0,0,23,Debit Card,Monthly,6.0,0.0,Loyal Customer,0.28073979591836734,Very Low Value,0.3795918367346939,0.3040178571428572,0.3040178571428572,At Risk,0,Satisfied,0
3654,67,55+,Female,Outerwear,20,Minnesota,Spring,3.9,0,0,0,39,Credit Card,Fortnightly,8.0,0.0,Loyal Customer,0.38775510204081626,Low Value,0.610204081632653,0.41142857142857137,0.41142857142857137,Potential Loyalist,0,Satisfied,0
3655,21,18-25,Female,Accessories,98,Arkansas,Winter,3.3,0,0,0,10,Credit Card,Annually,2.0,0.0,Loyal Customer,0.5793367346938776,Medium Value,0.07346938775510203,0.29053571428571434,0.29053571428571434,At Risk,0,Satisfied,0
3656,20,18-25,Female,Clothing,27,Wyoming,Fall,2.9,0,0,0,4,Credit Card,Bi-Weekly,,0.0,Loyal Customer,0.0743622448979592,Very Low Value,,0.0745535714285714,0.0745535714285714,At Risk,0,Unsatisfied,0
3657,35,26-35,Female,Outerwear,67,North Dakota,Spring,3.7,0,0,0,18,Credit Card,Monthly,6.0,0.0,Loyal Customer,0.467219387755102,Low Value,0.3387755102040816,0.32955357142857145,0.32955357142857145,Potential Loyalist,0,Satisfied,0
3658,58,55+,Female,Footwear,82,Alabama,Winter,3.7,0,0,0,1,Debit Card,Every 3 Months,,0.0,Loyal Customer,0.38750000000000007,Low Value,,0.23625000000000007,0.23625000000000007,At Risk,0,Satisfied,0
3659,28,26-35,Female,Clothing,72,Mississippi,Fall,4.6,0,0,0,18,PayPal,Fortnightly,8.0,0.0,Loyal Customer,0.498469387755102,Medium Value,0.4387755102040817,0.4289285714285713,0.4289285714285713,Potential Loyalist,1,Highly Satisfied,0
3660,27,26-35,Female,Footwear,77,Illinois,Fall,4.9,0,0,0,46,Bank Transfer,Annually,2.0,0.0,Loyal Customer,0.8154336734693877,High Value,0.36734693877551017,0.6683035714285714,0.6683035714285714,Champion,1,Highly Satisfied,0
3661,19,18-25,Female,Footwear,74,Arkansas,Winter,3.1,0,0,0,13,Bank Transfer,Fortnightly,8.0,0.0,Loyal Customer,0.4599489795918367,Low Value,0.39795918367346944,0.24696428571428575,0.24696428571428575,At Risk,0,Satisfied,0
3662,63,55+,Female,Footwear,39,Kansas,Winter,3.5,0,0,0,5,Credit Card,Fortnightly,8.0,0.0,Loyal Customer,0.15956632653061226,Very Low Value,0.33265306122448984,0.16419642857142863,0.16419642857142863,At Risk,0,Satisfied,0
3663,69,55+,Female,Clothing,80,Rhode Island,Spring,4.9,0,0,0,11,Debit Card,Weekly,10.0,0.0,Loyal Customer,0.4770408163265306,Low Value,0.4816326530612245,0.42392857142857143,0.42392857142857143,Potential Loyalist,1,Highly Satisfied,0
3664,65,55+,Female,Accessories,59,Florida,Summer,4.4,0,0,0,49,Credit Card,Weekly,10.0,0.0,Loyal Customer,0.733545918367347,High Value,0.7918367346938775,0.6059821428571429,0.6059821428571429,Champion,1,Satisfied,0
3665,63,55+,Female,Outerwear,68,Missouri,Fall,4.4,0,0,0,1,Debit Card,Fortnightly,8.0,0.0,Loyal Customer,0.30000000000000004,Very Low Value,0.30000000000000004,0.2800000000000001,0.2800000000000001,At Risk,1,Satisfied,0
3666,28,26-35,Female,Clothing,77,North Carolina,Fall,3.4,0,0,0,11,Credit Card,Quarterly,4.0,0.0,Loyal Customer,0.4582908163265306,Low Value,0.1816326530612245,0.2683035714285714,0.2683035714285714,At Risk,0,Satisfied,0
3667,67,55+,Female,Accessories,50,Alabama,Winter,3.0,0,0,0,47,Cash,Every 3 Months,,0.0,Loyal Customer,0.6568877551020408,High Value,,0.4348214285714286,0.4348214285714286,Loyal,0,Satisfied,0
3668,51,46-55,Female,Clothing,45,Washington,Fall,2.6,0,0,0,20,Venmo,Monthly,6.0,0.0,Loyal Customer,0.35012755102040816,Very Low Value,0.3551020408163265,0.19258928571428569,0.19258928571428569,At Risk,0,Unsatisfied,0
3669,59,55+,Female,Clothing,71,Michigan,Summer,3.2,0,0,0,18,Venmo,Annually,2.0,0.0,Loyal Customer,0.49221938775510204,Low Value,0.1387755102040816,0.28705357142857146,0.28705357142857146,At Risk,0,Satisfied,0
3670,25,18-25,Female,Clothing,52,Washington,Fall,4.6,0,0,0,43,PayPal,Quarterly,4.0,0.0,Loyal Customer,0.6285714285714286,Medium Value,0.44285714285714284,0.5700000000000001,0.5700000000000001,Champion,1,Highly Satisfied,0
3671,31,26-35,Female,Footwear,50,Vermont,Winter,3.8,0,0,0,4,PayPal,Every 3 Months,,0.0,Loyal Customer,0.2181122448979592,Very Low Value,,0.20767857142857143,0.20767857142857143,At Risk,0,Satisfied,0
3672,62,55+,Female,Accessories,66,Illinois,Summer,4.8,0,0,0,20,Venmo,Quarterly,4.0,0.0,Loyal Customer,0.48137755102040813,Low Value,0.2551020408163265,0.45196428571428565,0.45196428571428565,Loyal,1,Highly Satisfied,0
3673,51,46-55,Female,Footwear,81,New York,Fall,4.5,0,0,0,7,PayPal,Monthly,6.0,0.0,Loyal Customer,0.44247448979591836,Low Value,0.2489795918367347,0.35723214285714283,0.35723214285714283,Potential Loyalist,1,Highly Satisfied,0
3674,32,26-35,Female,Clothing,28,Rhode Island,Summer,4.2,0,0,0,31,Bank Transfer,Fortnightly,8.0,0.0,Loyal Customer,0.3561224489795918,Low Value,0.5448979591836735,0.3992857142857143,0.3992857142857143,Potential Loyalist,1,Satisfied,0
3675,35,26-35,Female,Accessories,65,Washington,Winter,2.7,0,0,0,41,Venmo,Fortnightly,8.0,0.0,Loyal Customer,0.6894132653061225,High Value,0.6265306122448979,0.39008928571428564,0.39008928571428564,Potential Loyalist,0,Unsatisfied,0
3676,70,55+,Female,Accessories,80,Virginia,Winter,4.5,0,0,0,3,Bank Transfer,Monthly,6.0,0.0,Loyal Customer,0.39540816326530615,Low Value,0.2163265306122449,0.3267857142857143,0.3267857142857143,Potential Loyalist,1,Highly Satisfied,0
3677,19,18-25,Female,Accessories,94,Wisconsin,Spring,4.9,0,0,0,16,PayPal,Monthly,6.0,0.0,Loyal Customer,0.6155612244897959,Medium Value,0.3224489795918367,0.48589285714285724,0.48589285714285724,Loyal,1,Highly Satisfied,0
3678,32,26-35,Female,Accessories,30,Michigan,Fall,2.8,0,0,0,43,Cash,Annually,2.0,0.0,Loyal Customer,0.49107142857142855,Low Value,0.34285714285714286,0.34874999999999995,0.34874999999999995,Potential Loyalist,0,Unsatisfied,0
3679,56,55+,Female,Clothing,45,Texas,Fall,3.5,0,0,0,29,Bank Transfer,Fortnightly,8.0,0.0,Loyal Customer,0.4419642857142857,Low Value,0.5285714285714286,0.34687500000000004,0.34687500000000004,Potential Loyalist,0,Satisfied,0
3680,53,46-55,Female,Outerwear,91,Idaho,Summer,2.5,0,0,0,5,Cash,Bi-Weekly,,0.0,Loyal Customer,0.4845663265306122,Low Value,,0.16169642857142857,0.16169642857142857,At Risk,0,Unsatisfied,0
3681,22,18-25,Female,Accessories,36,Iowa,Winter,2.9,0,0,0,30,Debit Card,Quarterly,4.0,0.0,Loyal Customer,0.39591836734693875,Low Value,0.33673469387755095,0.2771428571428571,0.2771428571428571,At Risk,0,Unsatisfied,0
3682,26,26-35,Female,Accessories,73,Connecticut,Fall,4.2,0,0,0,33,Debit Card,Monthly,6.0,0.0,Loyal Customer,0.6577806122448979,High Value,0.46122448979591835,0.49794642857142857,0.49794642857142857,Loyal,1,Satisfied,0
3683,42,36-45,Female,Clothing,60,Wyoming,Fall,4.6,0,0,0,46,Venmo,Bi-Weekly,,0.0,Loyal Customer,0.7091836734693877,High Value,,0.6064285714285713,0.6064285714285713,Champion,1,Highly Satisfied,0
3684,30,26-35,Female,Clothing,77,Mississippi,Winter,3.0,0,0,0,17,Venmo,Fortnightly,8.0,0.0,Loyal Customer,0.519515306122449,Medium Value,0.43061224489795924,0.2711607142857143,0.2711607142857143,At Risk,0,Satisfied,0
3685,29,26-35,Female,Clothing,86,Pennsylvania,Spring,4.4,0,0,0,47,Credit Card,Bi-Weekly,,0.0,Loyal Customer,0.8818877551020408,High Value,,0.6423214285714286,0.6423214285714286,Champion,1,Satisfied,0
3686,47,46-55,Female,Clothing,42,Tennessee,Summer,2.6,0,0,0,17,Cash,Bi-Weekly,,0.0,Loyal Customer,0.300765306122449,Very Low Value,,0.16553571428571429,0.16553571428571429,At Risk,0,Unsatisfied,0
3687,59,55+,Female,Footwear,70,Louisiana,Spring,4.8,0,0,0,17,Cash,Bi-Weekly,,0.0,Loyal Customer,0.47576530612244894,Low Value,,0.43803571428571425,0.43803571428571425,Loyal,1,Highly Satisfied,0
3688,34,26-35,Female,Clothing,44,Arkansas,Summer,2.9,0,0,0,28,Bank Transfer,Every 3 Months,,0.0,Loyal Customer,0.42551020408163265,Low Value,,0.2778571428571428,0.2778571428571428,At Risk,0,Unsatisfied,0
3689,52,46-55,Female,Accessories,91,West Virginia,Spring,3.0,0,0,0,8,Cash,Monthly,6.0,0.0,Loyal Customer,0.5151785714285714,Medium Value,0.2571428571428572,0.23312500000000003,0.23312500000000003,At Risk,0,Satisfied,0
3690,47,46-55,Female,Accessories,30,South Carolina,Fall,4.5,0,0,0,8,Bank Transfer,Quarterly,4.0,0.0,Loyal Customer,0.13392857142857142,Very Low Value,0.15714285714285714,0.26875,0.26875,At Risk,1,Highly Satisfied,0
3691,24,18-25,Female,Clothing,23,Kansas,Fall,3.7,0,0,0,4,Bank Transfer,Bi-Weekly,,0.0,Loyal Customer,0.0493622448979592,Very Low Value,,0.1470535714285715,0.1470535714285715,At Risk,0,Satisfied,0
3692,63,55+,Female,Footwear,21,Michigan,Summer,4.8,0,0,0,24,PayPal,Weekly,10.0,0.0,Loyal Customer,0.2409438775510204,Very Low Value,0.5877551020408164,0.39616071428571425,0.39616071428571425,Potential Loyalist,1,Highly Satisfied,0
3693,59,55+,Female,Outerwear,34,Alabama,Spring,4.8,0,0,0,29,Cash,Fortnightly,8.0,0.0,Loyal Customer,0.3732142857142857,Low Value,0.5285714285714286,0.45624999999999993,0.45624999999999993,Loyal,1,Highly Satisfied,0
3694,66,55+,Female,Clothing,46,South Dakota,Summer,4.7,0,0,0,10,Venmo,Weekly,10.0,0.0,Loyal Customer,0.2543367346938776,Very Low Value,0.47346938775510206,0.3330357142857143,0.3330357142857143,Potential Loyalist,1,Highly Satisfied,0
3695,45,36-45,Female,Clothing,41,Rhode Island,Winter,2.6,0,0,0,11,PayPal,Bi-Weekly,,0.0,Loyal Customer,0.23329081632653065,Very Low Value,,0.12080357142857143,0.12080357142857143,At Risk,0,Unsatisfied,0
3696,38,36-45,Female,Clothing,33,Florida,Fall,4.6,0,0,0,18,Bank Transfer,Fortnightly,8.0,0.0,Loyal Customer,0.25471938775510206,Very Low Value,0.4387755102040817,0.35580357142857133,0.35580357142857133,Potential Loyalist,1,Highly Satisfied,0
3697,63,55+,Female,Clothing,48,Connecticut,Fall,3.4,0,0,0,26,Bank Transfer,Annually,2.0,0.0,Loyal Customer,0.4301020408163265,Low Value,0.2040816326530612,0.32107142857142856,0.32107142857142856,Potential Loyalist,0,Satisfied,0
3698,55,46-55,Female,Clothing,66,Pennsylvania,Winter,3.0,0,0,0,39,Cash,Weekly,10.0,0.0,Loyal Customer,0.6752551020408163,High Value,0.710204081632653,0.4076785714285714,0.4076785714285714,Potential Loyalist,0,Satisfied,0
3699,25,18-25,Female,Clothing,54,California,Spring,4.0,0,0,0,4,Venmo,Annually,2.0,0.0,Loyal Customer,0.2431122448979592,Very Low Value,0.02448979591836735,0.23517857142857146,0.23517857142857146,At Risk,1,Satisfied,0
3700,51,46-55,Female,Accessories,55,Oklahoma,Fall,2.6,0,0,0,24,Bank Transfer,Weekly,10.0,0.0,Loyal Customer,0.4534438775510204,Low Value,0.5877551020408164,0.23991071428571425,0.23991071428571425,At Risk,0,Unsatisfied,0
3701,28,26-35,Female,Accessories,84,North Dakota,Summer,3.4,0,0,0,2,Bank Transfer,Every 3 Months,,0.0,Loyal Customer,0.4102040816326531,Low Value,,0.21714285714285717,0.21714285714285717,At Risk,0,Satisfied,0
3702,46,46-55,Female,Footwear,66,New Mexico,Spring,4.5,0,0,0,36,Cash,Annually,2.0,0.0,Loyal Customer,0.6446428571428571,High Value,0.2857142857142857,0.53625,0.53625,Loyal,1,Highly Satisfied,0
3703,58,55+,Female,Footwear,65,South Carolina,Spring,2.7,0,0,0,36,Venmo,Weekly,10.0,0.0,Loyal Customer,0.6383928571428571,Medium Value,0.6857142857142857,0.35437499999999994,0.35437499999999994,Potential Loyalist,0,Unsatisfied,0
3704,30,26-35,Female,Footwear,83,Michigan,Fall,2.9,0,0,0,23,PayPal,Every 3 Months,,0.0,Loyal Customer,0.6182397959183674,Medium Value,,0.3152678571428571,0.3152678571428571,Potential Loyalist,0,Unsatisfied,0
3705,68,55+,Female,Accessories,61,Missouri,Winter,4.0,0,0,0,36,Credit Card,Quarterly,4.0,0.0,Loyal Customer,0.6133928571428571,Medium Value,0.3857142857142857,0.476875,0.476875,Loyal,1,Satisfied,0
3706,28,26-35,Female,Clothing,65,Colorado,Summer,3.2,0,0,0,2,Debit Card,Annually,2.0,0.0,Loyal Customer,0.2914540816326531,Very Low Value,0.008163265306122448,0.1615178571428572,0.1615178571428572,At Risk,0,Satisfied,0
3707,26,26-35,Female,Footwear,55,Kansas,Spring,4.0,0,0,0,17,Cash,Bi-Weekly,,0.0,Loyal Customer,0.38201530612244894,Low Value,,0.3299107142857143,0.3299107142857143,Potential Loyalist,1,Satisfied,0
3708,35,26-35,Female,Accessories,79,Illinois,Fall,3.4,0,0,0,19,Venmo,Weekly,10.0,0.0,Loyal Customer,0.5524234693877551,Medium Value,0.5469387755102041,0.3291964285714286,0.3291964285714286,Potential Loyalist,0,Satisfied,0
3709,40,36-45,Female,Clothing,96,South Carolina,Fall,4.9,0,0,0,41,PayPal,Monthly,6.0,0.0,Loyal Customer,0.8831632653061225,High Value,0.5265306122448979,0.6682142857142856,0.6682142857142856,Champion,1,Highly Satisfied,0
3710,31,26-35,Female,Clothing,43,Utah,Fall,3.6,0,0,0,27,PayPal,Quarterly,4.0,0.0,Loyal Customer,0.40905612244897954,Low Value,0.31224489795918364,0.3388392857142857,0.3388392857142857,Potential Loyalist,0,Satisfied,0
3711,60,55+,Female,Accessories,40,Hawaii,Summer,3.6,0,0,0,32,Bank Transfer,Fortnightly,8.0,0.0,Loyal Customer,0.44132653061224486,Low Value,0.5530612244897959,0.3689285714285714,0.3689285714285714,Potential Loyalist,0,Satisfied,0
3712,69,55+,Female,Accessories,62,Texas,Fall,3.2,0,0,0,33,Cash,Annually,2.0,0.0,Loyal Customer,0.5890306122448979,Medium Value,0.26122448979591834,0.3773214285714286,0.3773214285714286,Potential Loyalist,0,Satisfied,0
3713,51,46-55,Female,Clothing,72,Oregon,Spring,3.7,0,0,0,24,PayPal,Quarterly,4.0,0.0,Loyal Customer,0.5596938775510204,Medium Value,0.28775510204081634,0.3817857142857143,0.3817857142857143,Potential Loyalist,0,Satisfied,0
3714,49,46-55,Female,Footwear,87,Arizona,Spring,2.6,0,0,0,31,Debit Card,Every 3 Months,,0.0,Loyal Customer,0.7248724489795919,High Value,,0.3499107142857143,0.3499107142857143,Potential Loyalist,0,Unsatisfied,0
